"V1"	"V2"	"V3"	"V4"	"V5"	"V6"	"V7"	"V8"	"V9"	"V10"	"V11"	"V12"	"V13"	"V14"	"V15"	"V16"
"572"	"b"	-0.891582543995472	-0.353287859372834	"y"	"p"	"d"	"v"	-0.34017667789828	"t"	"t"	1.1515667395825	"t"	"g"	-0.13949159146119	-0.195079749020199	"+"
"573"	"b"	-0.813966849342326	-0.847446021166169	"y"	"p"	"x"	"v"	-0.652441978469324	"t"	"t"	-0.287891684895625	"t"	"g"	3.81033920230641	-0.183947530622255	"+"
"574"	"a"	2.83481444821047	1.85636245758923	"u"	"g"	"ff"	"ff"	-0.664394717247163	"t"	"t"	1.76847749293027	"t"	"g"	-1.06886354293592	0.0734370361302037	"+"
"575"	"a"	-0.948107017275481	1.05285325142121	"u"	"g"	"c"	"h"	-0.365576247801188	"t"	"t"	0.329019068452143	"f"	"g"	-0.778434808100066	0.0859127981278994	"+"
"576"	"b"	0.0575224177957168	-0.922775009244421	"y"	"p"	"c"	"h"	0.306765308452256	"t"	"t"	-0.287891684895625	"t"	"g"	1.44044072604585	1.34020671589622	"+"
"577"	"b"	-0.117956544028787	-0.855481113227849	"u"	"g"	"c"	"v"	-0.141462395716707	"t"	"t"	1.76847749293027	"f"	"g"	-0.882989152640973	-0.0916268918393077	"+"
"578"	"b"	-0.539780971491538	0.249344045253185	"u"	"g"	"c"	"v"	-0.365576247801188	"t"	"t"	0.123382150669554	"f"	"g"	-1.06886354293592	-0.195271683820164	"+"
"579"	"b"	0.641327425404164	-0.629494148993092	"u"	"g"	"c"	"v"	-0.216167013078201	"t"	"t"	1.56284057514768	"f"	"g"	0.0115313506534531	0.706821876013213	"+"
"580"	"b"	0.633734585709834	0.249344045253185	"u"	"g"	"m"	"v"	-0.278918891661855	"t"	"t"	0.534655986234733	"t"	"g"	-0.441537475690477	0.0152807917409456	"+"
"581"	"b"	0.00859078421003792	-0.789191603718987	"u"	"g"	"x"	"v"	-0.265472060536787	"t"	"t"	1.1515667395825	"t"	"g"	0.691134590169348	0.4361938080632	"+"
"582"	"b"	0.79571516585553	-0.947884671937172	"u"	"g"	"e"	"v"	-0.652441978469324	"f"	"t"	-0.287891684895625	"f"	"s"	2.18393828722563	-0.195271683820164	"+"
"583"	"b"	1.42845180704966	-0.102191232445326	"u"	"g"	"m"	"v"	-0.627042408566416	"t"	"f"	-0.493528602678215	"t"	"g"	0.238065763825418	-0.195271683820164	"+"
"584"	"b"	0.092955669702588	0.851975949879203	"y"	"p"	"w"	"h"	0.904402247344206	"t"	"f"	-0.493528602678215	"t"	"g"	-0.174343039641493	-0.195271683820164	"+"
"585"	"a"	-0.294279154708217	2.05723975913124	"y"	"p"	"e"	"z"	-0.664394717247163	"t"	"f"	-0.493528602678215	"f"	"g"	-1.06886354293592	2.34057089331145	"+"
"586"	"b"	3.53082475352401	2.60965233837176	"u"	"g"	"ff"	"ff"	-0.664394717247163	"t"	"f"	-0.493528602678215	"t"	"g"	-1.06886354293592	-0.195271683820164	"+"
"587"	"b"	2.74285672302359	3.06162626684127	"u"	"g"	"x"	"h"	4.5649284980574	"t"	"t"	1.35720365736509	"t"	"g"	-1.06886354293592	-0.00333688385561554	"+"
"588"	"b"	1.68829565436671	2.05723975913124	"u"	"g"	"c"	"v"	1.87556227304362	"t"	"t"	1.35720365736509	"f"	"g"	-1.06886354293592	-0.195271683820164	"+"
"589"	"b"	-0.413233643252713	-0.604384486300341	"y"	"p"	"c"	"v"	-0.365576247801188	"t"	"t"	0.534655986234733	"t"	"g"	-0.13949159146119	0.913535655575031	"+"
"590"	"b"	-0.52628258981273	-0.839410929104488	"u"	"g"	"c"	"v"	-0.57773736110783	"t"	"t"	0.945929821799912	"t"	"g"	-0.511240372051082	0.788202231198181	"+"
"591"	"b"	-0.117956544028787	0.349782696024188	"u"	"g"	"cc"	"v"	0.269412999771509	"t"	"t"	1.1515667395825	"f"	"g"	0.847966106980709	0.0350500761372941	"+"
"592"	"b"	-0.385393231040171	-0.805261787842347	"u"	"g"	"c"	"h"	0.605583777898231	"t"	"t"	0.123382150669554	"t"	"g"	0.743411762439802	-0.166481463825482	"+"
"593"	"b"	-0.708510742476638	-0.955919763998852	"?"	"?"	"?"	"?"	-0.664394717247163	"f"	"f"	-0.493528602678215	"f"	"p"	-2.64143395575823e-15	-0.195271683820164	"+"
"594"	"b"	0.219502997941413	0.09868606909668	"u"	"g"	"w"	"v"	-0.638995147344255	"f"	"f"	-0.493528602678215	"t"	"g"	0.615623119112027	-0.194120075020376	"+"
"595"	"b"	0.599144982657889	-0.91373553067503	"u"	"g"	"k"	"v"	-0.638995147344255	"t"	"f"	-0.493528602678215	"t"	"g"	0.557537372144856	-0.195271683820164	"+"
"596"	"b"	-0.490849337905859	-0.805261787842347	"u"	"g"	"c"	"bb"	-0.58969009988567	"t"	"f"	-0.493528602678215	"f"	"g"	0.958329026218333	-0.190857183420979	"+"
"597"	"a"	1.22428878415768	-0.353287859372834	"u"	"g"	"c"	"v"	0.0452991476870275	"t"	"t"	1.1515667395825	"t"	"g"	1.23133203696403	0.602985149232392	"+"
"598"	"a"	-0.849400101249197	0.249344045253185	"u"	"g"	"aa"	"v"	0.0826514563677744	"t"	"t"	0.123382150669554	"f"	"g"	-0.604177567198555	-0.0190755374527085	"+"
"599"	"?"	-0.969198238648618	-0.930810101306101	"u"	"g"	"q"	"v"	-0.365576247801188	"f"	"t"	-0.287891684895625	"f"	"g"	0.325194384276174	-0.0478657574473907	"+"
"600"	"b"	-0.933764986741747	-0.470801080774907	"u"	"g"	"c"	"v"	-0.0667577783552132	"t"	"t"	1.76847749293027	"t"	"g"	0.0928513964074919	0.380532716073481	"+"
"601"	"a"	-0.174481017308796	-0.863516205289529	"u"	"g"	"k"	"v"	-0.503032743746337	"t"	"t"	0.329019068452143	"f"	"g"	1.13839484181656	-0.0993042838378897	"+"
"602"	"?"	0.901171272721218	-0.604384486300341	"y"	"p"	"?"	"?"	-0.664394717247163	"f"	"f"	-0.493528602678215	"t"	"g"	-0.197577338428361	-0.195079749020199	"-"
"603"	"b"	-0.146640605096255	-0.704823137071344	"y"	"p"	"k"	"v"	-0.58969009988567	"f"	"f"	-0.493528602678215	"f"	"g"	0.232257189128701	-0.195271683820164	"-"
"604"	"b"	-0.969198238648618	-0.90570043861335	"u"	"g"	"q"	"v"	-0.627042408566416	"f"	"f"	-0.493528602678215	"f"	"g"	0.0928513964074919	-0.195271683820164	"-"
"605"	"b"	-0.687419521103501	-0.838406542596778	"u"	"g"	"c"	"h"	-0.638995147344255	"t"	"f"	-0.493528602678215	"f"	"g"	-0.0233200975268492	-0.195271683820164	"-"
"606"	"a"	-0.167731826469392	-0.604384486300341	"y"	"p"	"k"	"v"	-0.290871630439694	"f"	"f"	-0.493528602678215	"t"	"g"	0.557537372144856	-0.195271683820164	"-"
"607"	"b"	-1.29906494092449	-0.947884671937172	"u"	"g"	"c"	"v"	-0.652441978469324	"f"	"f"	-0.493528602678215	"f"	"g"	-1.06886354293592	-0.195271683820164	"+"
"608"	"b"	0.0642716086351207	-0.252849208601831	"u"	"g"	"k"	"v"	-0.514985482524176	"f"	"f"	-0.493528602678215	"t"	"g"	0.278725786702438	-0.195271683820164	"-"
"609"	"b"	-2.39779426159857e-15	-0.947884671937172	"y"	"p"	"d"	"v"	0.605583777898231	"f"	"f"	-0.493528602678215	"t"	"g"	1.60308081755393	-0.195271683820164	"-"
"610"	"b"	1.37192733376965	-0.119265803076397	"u"	"g"	"x"	"bb"	-0.638995147344255	"f"	"f"	-0.493528602678215	"t"	"g"	1.95159529935695	-0.195271683820164	"-"
"611"	"b"	-0.975947429488022	-0.704823137071344	"y"	"p"	"k"	"v"	-0.627042408566416	"f"	"f"	-0.493528602678215	"f"	"g"	-0.255663085395531	-0.194503944620306	"-"
"612"	"b"	-0.336461597454492	-0.303068533987332	"y"	"p"	"q"	"h"	0.85509719988562	"f"	"t"	-0.0822547671130358	"t"	"g"	1.07450052015267	-0.195079749020199	"-"
"613"	"b"	-0.807217658502922	-0.797226695780667	"u"	"g"	"w"	"v"	-0.57773736110783	"f"	"t"	-0.287891684895625	"f"	"g"	1.37073782968524	-0.140954135430197	"-"
"614"	"b"	-1.03247190276803	1.23665598233214	"u"	"g"	"c"	"bb"	-0.489585912621268	"f"	"t"	-0.0822547671130358	"t"	"g"	0.0928513964074919	-0.193928140220412	"-"
"615"	"a"	0.570460921590421	-0.069046477690895	"u"	"g"	"c"	"v"	-0.627042408566416	"f"	"f"	-0.493528602678215	"f"	"g"	-0.13949159146119	-0.195271683820164	"-"
"616"	"b"	-0.1812302081482	-0.704823137071344	"u"	"g"	"c"	"h"	-0.58969009988567	"f"	"t"	-0.0822547671130358	"t"	"g"	1.2545663357509	-0.174542725423993	"-"
"617"	"b"	-0.750693185222913	-0.805261787842347	"u"	"g"	"i"	"v"	-0.190767443175293	"f"	"t"	-0.287891684895625	"t"	"g"	1.2545663357509	-0.193544270620483	"-"
"618"	"b"	0.0575224177957168	1.85636245758923	"y"	"p"	"ff"	"ff"	-0.664394717247163	"f"	"t"	-0.0822547671130358	"f"	"g"	-0.13949159146119	-0.195079749020199	"-"
"619"	"b"	-0.167731826469392	-0.001752581674323	"u"	"g"	"m"	"v"	-0.0667577783552132	"f"	"t"	-0.287891684895625	"t"	"g"	1.60308081755393	-0.182220117422574	"-"
"620"	"b"	-1.10924394856625	1.13621733156114	"y"	"p"	"aa"	"v"	-0.627042408566416	"t"	"f"	-0.493528602678215	"f"	"g"	-0.371834579329872	-0.123296133833458	"-"
"621"	"b"	-0.792875627969188	-0.503945835529338	"u"	"g"	"i"	"v"	-0.627042408566416	"f"	"f"	-0.493528602678215	"f"	"g"	-0.13949159146119	-0.193352335820518	"-"
"622"	"b"	-0.750693185222913	-0.922775009244421	"u"	"g"	"c"	"j"	0.00794683900628061	"f"	"f"	-0.493528602678215	"t"	"s"	-1.06886354293592	-0.195271683820164	"+"
"623"	"a"	-0.505191368439593	-0.955919763998852	"?"	"?"	"?"	"?"	-0.664394717247163	"f"	"f"	-0.493528602678215	"f"	"p"	-2.64143395575823e-15	-0.195271683820164	"+"
"624"	"b"	-1.07465434551431	-0.955919763998852	"u"	"g"	"q"	"v"	-0.46568043506559	"f"	"f"	-0.493528602678215	"f"	"g"	-0.13949159146119	-0.195079749020199	"-"
"625"	"b"	-0.842650910409793	-0.797226695780667	"y"	"p"	"cc"	"v"	-0.46568043506559	"f"	"f"	-0.493528602678215	"f"	"g"	-0.13949159146119	-0.195271683820164	"-"
"626"	"b"	-0.659579108890959	1.45460785450522	"u"	"g"	"c"	"v"	-0.0413582084523053	"f"	"f"	-0.493528602678215	"f"	"s"	-0.604177567198555	-0.195271683820164	"-"
"627"	"b"	-0.807217658502922	0.617953893582766	"y"	"p"	"i"	"bb"	-0.615089669788577	"f"	"f"	-0.493528602678215	"t"	"g"	-2.64143395575823e-15	-0.195271683820164	"-"
"628"	"b"	0.380639929232184	-0.445691418082156	"u"	"g"	"ff"	"ff"	-0.664394717247163	"f"	"f"	-0.493528602678215	"f"	"g"	-1.06886354293592	-0.00333688385561554	"-"
"629"	"b"	-0.195572238681934	1.65548515604723	"u"	"g"	"d"	"h"	-0.514985482524176	"f"	"f"	-0.493528602678215	"f"	"g"	0.255491487915569	-0.195271683820164	"-"
"630"	"a"	-1.01138068139489	-0.822336358473418	"u"	"g"	"w"	"v"	-0.166861965619615	"f"	"f"	-0.493528602678215	"f"	"g"	0.209022890341833	-0.194312009820341	"-"
"631"	"a"	-0.729601963849776	-0.704823137071344	"u"	"g"	"q"	"v"	-0.58969009988567	"f"	"f"	-0.493528602678215	"t"	"g"	-0.371834579329872	-0.0399964306488443	"-"
"632"	"a"	-0.364302009667034	-0.89766534655167	"u"	"g"	"m"	"h"	-0.627042408566416	"f"	"t"	-0.287891684895625	"t"	"g"	0.51106877457112	-0.174542725423993	"-"
"633"	"a"	0.605894173497293	-0.654603811685843	"u"	"g"	"ff"	"ff"	-0.664394717247163	"f"	"f"	-0.493528602678215	"f"	"g"	-0.627411865985423	-0.195271683820164	"-"
"634"	"b"	0.0718644483294505	-0.521020406160409	"y"	"p"	"k"	"ff"	-0.664394717247163	"f"	"f"	-0.493528602678215	"f"	"g"	-0.371834579329872	-0.195271683820164	"-"
"635"	"a"	-0.659579108890959	-0.813296879904027	"u"	"g"	"w"	"v"	-0.58969009988567	"f"	"t"	-0.287891684895625	"t"	"g"	0.325194384276174	-0.194503944620306	"-"
"636"	"b"	-1.13033516993939	-0.461761602205517	"u"	"g"	"c"	"n"	-0.377528986579027	"f"	"t"	-0.0822547671130358	"t"	"g"	-0.13949159146119	-0.082605956240974	"-"
"637"	"b"	0.788965975016127	-0.855481113227849	"y"	"p"	"m"	"v"	-0.514985482524176	"f"	"f"	-0.493528602678215	"t"	"g"	-0.313748832362702	-0.195271683820164	"-"
"638"	"b"	-1.0181298722343	0.969489171281276	"u"	"g"	"aa"	"v"	-0.428328126384843	"f"	"f"	-0.493528602678215	"f"	"g"	-0.604177567198555	-0.128094503832572	"-"
"639"	"b"	-0.252096711961942	-0.22773954590908	"u"	"g"	"aa"	"v"	-0.58969009988567	"f"	"f"	-0.493528602678215	"t"	"g"	-0.488006073264213	-0.195271683820164	"-"
"640"	"b"	0.338457486485909	-0.805261787842347	"u"	"g"	"k"	"v"	-0.216167013078201	"f"	"f"	-0.493528602678215	"t"	"g"	0.27291721200572	-0.195271683820164	"-"
"641"	"b"	0.219502997941413	-0.403507184758335	"u"	"g"	"i"	"bb"	0.0826514563677744	"f"	"f"	-0.493528602678215	"t"	"g"	0.278725786702438	-0.156884723827254	"-"
"642"	"?"	0.135138112448863	-0.503945835529338	"y"	"p"	"cc"	"v"	0.381469925813749	"f"	"f"	-0.493528602678215	"t"	"g"	0.0928513964074919	-0.168208877025162	"-"
"643"	"b"	0.000997944515708124	-0.805261787842347	"y"	"p"	"aa"	"v"	0.381469925813749	"f"	"f"	-0.493528602678215	"t"	"g"	0.789880360013538	-0.195271683820164	"-"
"644"	"a"	1.76591134901986	0.450221346795191	"u"	"g"	"aa"	"h"	0.232060691090762	"f"	"f"	-0.493528602678215	"f"	"g"	-1.06886354293592	-0.195271683820164	"-"
"645"	"b"	0.388232768926513	-0.871551297351209	"y"	"p"	"w"	"v"	-0.57773736110783	"f"	"f"	-0.493528602678215	"t"	"g"	0.725986038349651	-0.194887814220235	"-"
"646"	"b"	0.486096036097871	-0.420581755389406	"u"	"g"	"cc"	"v"	-0.615089669788577	"f"	"f"	-0.493528602678215	"t"	"g"	-1.06886354293592	-0.0991123490379251	"-"
"647"	"a"	-0.905924574529206	0.7515372991082	"u"	"g"	"c"	"v"	-0.615089669788577	"f"	"f"	-0.493528602678215	"f"	"g"	-1.06886354293592	-0.127902569032607	"-"
"648"	"b"	-0.631738696678418	0.851975949879203	"u"	"g"	"aa"	"v"	-0.58969009988567	"f"	"f"	-0.493528602678215	"t"	"g"	-1.06886354293592	-0.195271683820164	"-"
"649"	"b"	-0.505191368439593	-0.88862586798228	"u"	"g"	"k"	"h"	0.381469925813749	"f"	"f"	-0.493528602678215	"t"	"g"	0.906051853947879	-0.195271683820164	"-"
"650"	"a"	0.303867883433963	-0.202629883216329	"u"	"g"	"ff"	"ff"	-0.664394717247163	"f"	"t"	0.740292904017322	"f"	"g"	-1.06886354293592	-0.156884723827254	"-"
"651"	"b"	1.39301855514279	-0.202629883216329	"u"	"g"	"i"	"bb"	-0.365576247801188	"f"	"f"	-0.493528602678215	"f"	"g"	-0.488006073264213	-0.194887814220235	"-"
"652"	"a"	-1.32774900199196	0.575769660258944	"u"	"g"	"q"	"v"	-0.627042408566416	"f"	"t"	-0.287891684895625	"t"	"g"	-1.06886354293592	-0.164562115825836	"-"
"653"	"a"	-0.765035215756647	-0.872555683858919	"u"	"g"	"i"	"v"	-0.564290529982762	"f"	"f"	-0.493528602678215	"t"	"s"	-0.232428786608663	-0.195271683820164	"-"
"654"	"b"	-0.849400101249197	1.35416920373422	"u"	"g"	"i"	"v"	-0.514985482524176	"t"	"f"	-0.493528602678215	"t"	"g"	-0.488006073264213	-0.182220117422574	"-"
"655"	"a"	-0.673921139424693	-0.789191603718987	"u"	"g"	"q"	"v"	-0.540385052427084	"f"	"t"	-0.287891684895625	"t"	"g"	0.0928513964074919	-0.193160401020554	"-"
"656"	"a"	-0.884833353156068	0.0484667437111785	"y"	"p"	"ff"	"ff"	-0.664394717247163	"f"	"f"	-0.493528602678215	"f"	"g"	-1.06886354293592	-0.195271683820164	"-"
"657"	"b"	-0.497598528745263	-0.303068533987332	"u"	"g"	"c"	"h"	0.0198995777841196	"f"	"t"	-0.287891684895625	"t"	"g"	1.34750353089838	-0.191241053020908	"-"
"658"	"a"	0.620236204031026	-0.621459056931412	"u"	"g"	"aa"	"v"	-0.58969009988567	"f"	"f"	-0.493528602678215	"f"	"g"	-1.06886354293592	-0.12041711183399	"-"
"659"	"a"	-1.33449819283136	-0.880590775920599	"u"	"g"	"c"	"v"	-0.365576247801188	"f"	"f"	-0.493528602678215	"f"	"g"	-0.371834579329872	-0.191816857420802	"-"
"660"	"a"	-0.252096711961942	-0.202629883216329	"u"	"g"	"c"	"v"	-0.58969009988567	"f"	"t"	-0.287891684895625	"t"	"g"	-0.836520555067237	-0.165713724625623	"-"
"661"	"b"	-0.786126437129784	0.851975949879203	"u"	"g"	"aa"	"v"	-0.638995147344255	"f"	"f"	-0.493528602678215	"f"	"g"	-1.06886354293592	-0.195271683820164	"-"
"662"	"b"	-0.146640605096255	-0.252849208601831	"u"	"g"	"c"	"v"	-0.615089669788577	"f"	"f"	-0.493528602678215	"f"	"g"	0.185788591554965	-0.195271683820164	"-"
"663"	"a"	-0.680670330264097	-0.654603811685843	"u"	"g"	"w"	"v"	-0.402928556481935	"f"	"f"	-0.493528602678215	"t"	"g"	-0.13949159146119	-0.195271683820164	"-"
"664"	"b"	0.0431803872619832	-0.152410557830828	"y"	"p"	"cc"	"v"	-0.216167013078201	"f"	"f"	-0.493528602678215	"t"	"g"	-0.371834579329872	-0.195271683820164	"-"
"665"	"b"	-0.0411844982305669	-0.654603811685843	"y"	"p"	"w"	"v"	-0.652441978469324	"f"	"f"	-0.493528602678215	"f"	"s"	-0.13949159146119	-0.195271683820164	"-"
"666"	"b"	0.0220891658888457	-0.947884671937172	"y"	"p"	"m"	"v"	-0.652441978469324	"f"	"f"	-0.493528602678215	"f"	"g"	-1.06886354293592	-0.195271683820164	"-"
"667"	"a"	-0.828308879876059	1.40438852911972	"u"	"g"	"c"	"v"	-0.58969009988567	"f"	"f"	-0.493528602678215	"t"	"g"	-0.0233200975268492	-0.195271683820164	"-"
"668"	"a"	-1.15142639131253	-0.847446021166169	"u"	"g"	"c"	"v"	-0.141462395716707	"f"	"t"	-0.287891684895625	"t"	"g"	-0.604177567198555	-0.194312009820341	"-"
"669"	"b"	-0.10445816234998	-0.855481113227849	"u"	"g"	"d"	"h"	-0.638995147344255	"f"	"f"	-0.493528602678215	"t"	"s"	0.394897280636779	-0.195271683820164	"-"
"670"	"b"	1.70938687573985	-0.546130068853159	"y"	"p"	"ff"	"ff"	-0.216167013078201	"f"	"f"	-0.493528602678215	"f"	"g"	-0.371834579329872	-0.195079749020199	"-"
"671"	"b"	1.31624650934456	0.216199290498754	"u"	"g"	"w"	"v"	0.9791068647057	"f"	"f"	-0.493528602678215	"f"	"g"	1.63212369103751	-0.166481463825482	"-"
"672"	"b"	-0.484100147066455	1.6223404012928	"u"	"g"	"cc"	"v"	-0.514985482524176	"f"	"f"	-0.493528602678215	"f"	"g"	-1.06886354293592	-0.194887814220235	"-"
"673"	"a"	1.57609035666162	-0.788187217211277	"u"	"g"	"aa"	"v"	-0.514985482524176	"f"	"f"	-0.493528602678215	"t"	"g"	0.325194384276174	-0.172815312224312	"-"
"674"	"?"	-0.174481017308796	-0.55416516091484	"y"	"p"	"e"	"h"	-0.0667577783552132	"f"	"f"	-0.493528602678215	"f"	"g"	0.418131579423647	-0.192008792220766	"-"
"675"	"a"	0.486096036097871	-0.453726510143837	"u"	"g"	"i"	"h"	-0.601642838663509	"f"	"f"	-0.493528602678215	"f"	"g"	0.441365878210515	-0.148055723028885	"-"
"676"	"a"	0.844646799441209	-0.747007370395165	"u"	"g"	"aa"	"v"	-0.46568043506559	"f"	"f"	-0.493528602678215	"f"	"g"	0.325194384276174	-0.149783136228566	"-"
"677"	"a"	-0.083366940976842	1.18643665694664	"u"	"g"	"q"	"h"	-0.638995147344255	"f"	"t"	1.97411441071286	"t"	"g"	-0.319557407059419	-0.19469587942027	"-"
"678"	"b"	-1.0248790630737	0.500440672180692	"u"	"g"	"m"	"v"	-0.652441978469324	"f"	"t"	-0.287891684895625	"f"	"g"	-0.488006073264213	-0.195079749020199	"-"
"679"	"a"	-1.15142639131253	1.09503748474503	"u"	"g"	"ff"	"ff"	-0.664394717247163	"f"	"f"	-0.493528602678215	"f"	"g"	-1.06886354293592	-0.185674943821936	"-"
"680"	"a"	-0.969198238648618	-0.704823137071344	"u"	"g"	"c"	"v"	-0.664394717247163	"f"	"f"	-0.493528602678215	"f"	"g"	-1.06886354293592	-0.195271683820164	"-"
"681"	"b"	-1.0181298722343	-0.89766534655167	"u"	"g"	"k"	"v"	-0.57773736110783	"f"	"f"	-0.493528602678215	"f"	"g"	0.557537372144856	-0.125407416633068	"-"
"682"	"b"	-0.315370376081355	-0.755042462456846	"y"	"p"	"d"	"h"	0.232060691090762	"f"	"f"	-0.493528602678215	"f"	"g"	-0.0465543963137174	-0.0922026962392014	"-"
"683"	"b"	-1.22229289512627	-0.295033441925652	"u"	"g"	"i"	"v"	-0.564290529982762	"f"	"f"	-0.493528602678215	"t"	"g"	-0.255663085395531	-0.194887814220235	"-"
"684"	"b"	0.409323990299651	-0.805261787842347	"y"	"p"	"d"	"v"	-0.489585912621268	"f"	"f"	-0.493528602678215	"f"	"g"	0.325194384276174	-0.19469587942027	"-"
"685"	"b"	0.760281913948659	-0.295033441925652	"u"	"g"	"m"	"v"	0.381469925813749	"f"	"f"	-0.493528602678215	"t"	"s"	1.2545663357509	-0.195271683820164	"-"
"686"	"b"	-0.884833353156068	1.06992782205228	"y"	"p"	"e"	"h"	-0.290871630439694	"f"	"f"	-0.493528602678215	"f"	"g"	0.441365878210515	-0.195271683820164	"-"
"687"	"a"	-0.750693185222913	-0.805261787842347	"u"	"g"	"c"	"v"	-0.0667577783552132	"f"	"t"	-0.0822547671130358	"t"	"g"	0.0928513964074919	-0.119649372634132	"-"
"688"	"a"	-0.533031780652134	1.75592380681823	"y"	"p"	"ff"	"ff"	-0.0667577783552132	"f"	"t"	-0.287891684895625	"t"	"g"	0.0928513964074919	-0.195079749020199	"-"
"689"	"b"	-1.15142639131253	-0.914739917182741	"u"	"g"	"aa"	"v"	-0.652441978469324	"f"	"f"	-0.493528602678215	"f"	"g"	0.557537372144856	-0.0513205838467526	"-"
"690"	"b"	0.28952585290023	-0.277958871294581	"u"	"g"	"c"	"h"	1.81281039445997	"f"	"f"	-0.493528602678215	"t"	"g"	-1.06886354293592	-0.195271683820164	"-"
